source,target,anchor_text
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/2018-05-08-sony-a7-iii-review-peerless-full-frame-camera.html,Sony’s A7 III
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/2018-12-21-nikon-z6-review-the-best-full-frame-mirrorless-camera-for-video.html,Nikon Z6
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/2019-11-21-panasonic-s1h-review.html,S1H
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/2019-07-29-panasonic-s1r-mirrorless-camera-review.html,S1R
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/2019-11-07-sony-a6600-review-misstep.html,well knows
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/2018-12-21-nikon-z6-review-the-best-full-frame-mirrorless-camera-for-video.html,Nikon Z6
https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,https://www.engadget.com/fujifilm-x-t4-mirrorless-camera-review-140024236.html,"$1,700 X-T4"
https://www.engadget.com/2017-10-16-amazon-fire-hd-10-review.html,https://www.engadget.com/2017-03-22-samsung-galaxy-tab-s3-review.html,Galaxy Tab S lineup
https://www.engadget.com/2017-10-16-amazon-fire-hd-10-review.html,https://www.engadget.com/2017-08-25-samsung-chromebook-pro-review.html,shove Android apps into Chromebooks
https://www.engadget.com/2017-10-16-amazon-fire-hd-10-review.html,https://www.engadget.com/2015-09-18-samsung-galaxy-tab-s2-review.html,Galaxy Tab S2
https://www.engadget.com/2010-10-21-ati-radeon-hd-6870-and-hd-6850-review-roundup.html,https://www.engadget.com/2010-07-12-nvidia-geforce-gtx-460-becomes-everyones-favorite-midrange-grap.html,GeForce GTX 460
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-02-23-motorola-xoom-review.html,Xoom
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-12-05-motorola-xoom-2-review.html,10.1-inch flavor
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-12-01-asus-eee-pad-transformer-prime-review.html,Transformer Prime
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-03-09-ipad-2-review.html,iPad 2
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-11-10-samsung-galaxy-tab-8-9-review.html,Galaxy Tab 8.9
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-12-05-motorola-xoom-2-review.html,Xoom 2
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-12-05-motorola-xoom-2-review.html,so recently reviewed
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-09-08-droid-bionic-review.html,Droid Bionic
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-12-05-motorola-xoom-2-review.html,Motorola Xoom 2 (Xyboard 10.1) review
https://www.engadget.com/2011-12-15-motorola-xyboard-8-2-review.html,https://www.engadget.com/2011-02-23-motorola-xoom-review.html,Motorola Xoom review
https://www.engadget.com/products/microsoft/surface-laptop-2/,https://www.engadget.com/2017-06-13-microsoft-surface-laptop-review.html,original Surface Laptop
https://www.engadget.com/products/microsoft/surface-laptop-2/,https://www.engadget.com/2018-03-02-dell-xps-13-review-2018.html,Dell XPS 13
https://www.engadget.com/products/microsoft/surface-laptop-2/,https://www.engadget.com/2017-06-13-microsoft-surface-laptop-review.html,Microsoft Surface Laptop
https://www.engadget.com/products/microsoft/surface-laptop-2/,https://www.engadget.com/2018-03-02-dell-xps-13-review-2018.html,Dell XPS 13
https://www.engadget.com/2014-04-17-knowroaming-review.html,https://www.engadget.com/2012-09-18-iphonetrip-sim-rental-review-best-staying-connected-overseas-smartphone.html,KeepGo's
https://www.engadget.com/2014-04-17-knowroaming-review.html,https://www.engadget.com/2014-04-11-samsung-galaxy-s5-review.html,Galaxy S5
https://www.engadget.com/2013-01-30-blackberry-os-10-review.html,https://www.engadget.com/2011-04-13-blackberry-playbook-review.html,PlayBook
https://www.engadget.com/2013-01-30-blackberry-os-10-review.html,https://www.engadget.com/2013-01-30-blackberry-z10-review.html,BlackBerry Z10
https://www.engadget.com/2013-01-30-blackberry-os-10-review.html,https://www.engadget.com/2011-08-16-blackberry-torch-9850-review.html,9850 Torch
https://www.engadget.com/2013-01-30-blackberry-os-10-review.html,https://www.engadget.com/2011-08-16-blackberry-bold-9930-review.html,Bold 9900
https://www.engadget.com/2017-12-12-samsung-acer-mixed-reality-review.html,https://www.engadget.com/2017-12-04-hp-omen-x-vr-backpack-review.html,HP's headset
https://www.engadget.com/2017-12-12-samsung-acer-mixed-reality-review.html,https://www.engadget.com/2017-12-04-hp-omen-x-vr-backpack-review.html,we reviewed last week
https://www.engadget.com/2019-10-31-ipad-2019-we-want-your-user-reviews.html,https://www.engadget.com/2019-04-04-apple-ipad-air-review-2019-just-right.html,impressive score of 90
https://www.engadget.com/2019-10-31-ipad-2019-we-want-your-user-reviews.html,https://www.engadget.com/products/apple/ipad-air-2019/,Apple iPad Air (2019)
https://www.engadget.com/2019-10-31-ipad-2019-we-want-your-user-reviews.html,https://www.engadget.com/2019-10-25-google-nest-hub-display-reader-review-roundup.html,user review roundup
https://www.engadget.com/2019-10-31-ipad-2019-we-want-your-user-reviews.html,https://www.engadget.com/products/apple/ipad-air-2019/,Apple iPad Air (2019)
https://www.engadget.com/razer-hammerhead-true-wireless-pro-review-140023057.html,https://www.engadget.com/razer-opus-headphones-review-150005344.html,Opus headphones
https://www.engadget.com/razer-hammerhead-true-wireless-pro-review-140023057.html,https://www.engadget.com/2019-11-06-apple-airpods-pro-review.html,the AirPods Pro
https://www.engadget.com/razer-hammerhead-true-wireless-pro-review-140023057.html,https://www.engadget.com/2019-07-31-sony-wf-1000xm3-review-true-wireless-earbuds.html,Sony’s WF-1000XM3
https://www.engadget.com/razer-hammerhead-true-wireless-pro-review-140023057.html,https://www.engadget.com/jabra-elite-85t-review-130035415.html,Jabra’s Elite 85t
https://www.engadget.com/2010-10-15-ctl-2gopad-sl10-review.html,https://www.engadget.com/2010-10-01-netbook-navigator-nav-9-slate-pc-review.html,Netbook Navigator's Nav 9
https://www.engadget.com/2010-10-15-ctl-2gopad-sl10-review.html,https://www.engadget.com/2010-04-03-apple-ipad-review.html,iPad
https://www.engadget.com/2010-10-15-ctl-2gopad-sl10-review.html,https://www.engadget.com/2010-04-05-fusion-garage-joojoo-review.html,JooJoo
https://www.engadget.com/2010-10-15-ctl-2gopad-sl10-review.html,https://www.engadget.com/2010-06-27-hp-touchsmart-tm2-review.html,TouchSmart Tm2
https://www.engadget.com/2010-10-15-ctl-2gopad-sl10-review.html,https://www.engadget.com/2010-10-01-ostylus-capacitive-pen-review.html,oStylus
https://www.engadget.com/products/samsung/galaxy-tab-s7/,https://www.engadget.com/2017-06-01-samsung-galaxy-book-review.html,Windows-based Galaxy Book line
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,from Lenovo
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2013-07-03-hp-slate-7-review.html,second
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2011-01-17-hp-pavilion-dm1z-with-amd-fusion-review.html,Pavilion dm1z
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2013-07-03-hp-slate-7-review.html,hasn't always
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2013-08-08-toshiba-excite-write-review.html,Toshiba Excite Write
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2013-05-30-sony-xperia-tablet-z-review.html,Xperia Tablet Z
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2012-11-02-nexus-10-review.html,Nexus 10
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2012-10-16-lenovo-ideatab-s2110-review.html,Lenovo IdeaTab S2110
https://www.engadget.com/2013-09-19-hp-slatebook-x2-review.html,https://www.engadget.com/2012-10-30-apple-ipad-review.html,iPad
https://www.engadget.com/2012-04-30-dish-hopper-whole-home-dvr-review.html,https://www.engadget.com/2010-11-18-dish-network-sling-adapter-review.html,Sling Adapter
https://www.engadget.com/2011-01-27-nokia-x3-02-touch-and-type-review.html,https://www.engadget.com/2010-11-04-t-mobile-comet-review.html,T-Mobile Comet
https://www.engadget.com/2018-11-08-microsoft-surface-laptop-2-review-black.html,https://www.engadget.com/2017-06-13-microsoft-surface-laptop-review.html,original Surface Laptop
https://www.engadget.com/2018-11-08-microsoft-surface-laptop-2-review-black.html,https://www.engadget.com/2018-03-02-dell-xps-13-review-2018.html,Dell XPS 13
https://www.engadget.com/2018-11-08-microsoft-surface-laptop-2-review-black.html,https://www.engadget.com/2017-06-13-microsoft-surface-laptop-review.html,Microsoft Surface Laptop
https://www.engadget.com/2018-11-08-microsoft-surface-laptop-2-review-black.html,https://www.engadget.com/2018-03-02-dell-xps-13-review-2018.html,Dell XPS 13
https://www.engadget.com/2011-01-18-tivo-premiere-app-for-ipad-review.html,https://www.engadget.com/2010-08-24-tivo-slide-remote-review.html,the TiVo Slide Remote
https://www.engadget.com/2011-02-02-verizon-iphone-review.html,https://www.engadget.com/2010-11-22-ios-4-2-review-for-ipad.html,deep look
https://www.engadget.com/2011-02-02-verizon-iphone-review.html,https://www.engadget.com/2010-06-22-iphone-4-review.html,read our review of the AT&T model
https://www.engadget.com/2011-02-02-verizon-iphone-review.html,https://www.engadget.com/2010-06-22-iphone-4-review.html,original iPhone 4 review
https://www.engadget.com/2012-08-24-canon-eos-1d-x-field-review.html,https://www.engadget.com/2012-03-22-canon-eos-5d-mark-iii-review.html,5D Mark III
https://www.engadget.com/2011-12-16-samsung-series-7-slate-pc-review.html,https://www.engadget.com/2011-03-28-samsung-series-9-900x-laptop-review.html,Series 9
https://www.engadget.com/2011-12-16-samsung-series-7-slate-pc-review.html,https://www.engadget.com/2011-12-01-asus-eee-pad-transformer-prime-review.html,Transformer Prime
https://www.engadget.com/2011-12-16-samsung-series-7-slate-pc-review.html,https://www.engadget.com/2011-10-05-grid10-review.html,Grid10
https://www.engadget.com/2011-12-16-samsung-series-7-slate-pc-review.html,https://www.engadget.com/2011-09-29-thinkpad-tablet-review.html,Lenovo
https://www.engadget.com/2011-12-16-samsung-series-7-slate-pc-review.html,https://www.engadget.com/2011-09-29-thinkpad-tablet-review.html,Lenovo ThinkPad Tablet review
https://www.engadget.com/2010-12-28-jawbone-jambox-vs-soundmatters-foxl-v2-fight.html,https://www.engadget.com/2010-12-03-jawbone-jambox-review.html,Jambox review
https://www.engadget.com/modal-electronics-skulptsynth-se-review-virtual-analog-170031324.html,https://www.engadget.com/2019-08-17-korg-volca-modular-west-coast-synth-review-weird-affordable.html,Volca
https://www.engadget.com/modal-electronics-skulptsynth-se-review-virtual-analog-170031324.html,https://www.engadget.com/2018-05-31-sensel-morph-trackpad-review.html,Sensel Morph
https://www.engadget.com/amazon-echo-show-5-user-reviews-150023166.html,https://www.engadget.com/2019-06-03-lenovo-smart-clock-review.html,Lenovo Smart Clock
https://www.engadget.com/amazon-echo-show-5-user-reviews-150023166.html,https://www.engadget.com/2018-10-22-google-home-hub-review.html,Google’s Nest Hub
https://www.engadget.com/amazon-echo-show-5-user-reviews-150023166.html,https://www.engadget.com/2019-11-30-amazon-echo-show-8-lenovo-smart-display-7-review.html,Echo 8
https://www.engadget.com/amazon-echo-show-5-user-reviews-150023166.html,https://www.engadget.com/2019-11-27-google-nest-mini-amazon-echo-dot-review.html,Echo Dot
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-08-05-dell-inspiron-m101z-review.html,Dell Inspiron M101z
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-01-25-dell-mini-10-with-broadcom-crystal-hd-accelerator-review.html,Inspiron Mini 10's
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-09-29-blio-for-windows-review-now-available-for-download.html,Blio for PC
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-06-27-hp-touchsmart-tm2-review.html,HP's TouchSmart
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-04-27-asus-eee-pc-t101mt-review.html,ASUS' TouchGate
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-10-15-ctl-2gopad-sl10-review.html,2goPC's QuickBits
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-09-07-hp-mini-5103-with-dual-core-atom-n550-performance-review.html,HP Mini 5103
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-11-12-asus-eee-pc-1015pn-review.html,ASUS Eee PC 1015PN
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-11-26-jolicloud-jolibook-review.html,Jolibook
https://www.engadget.com/2010-11-30-dell-inspiron-duo-review.html,https://www.engadget.com/2010-11-05-dell-xps-14-review.html,Dell's XPS line
https://www.engadget.com/2012-07-06-google-nexus-q-review.html,https://www.engadget.com/2011-11-24-galaxy-nexus-hspa-review.html,Galaxy Nexus
https://www.engadget.com/2012-07-06-google-nexus-q-review.html,https://www.engadget.com/2012-06-28-nexus-7-review.html,Nexus 7
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2012-05-01-htc-one-x-for-att-review.html,HTC One X for AT&T review
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2012-04-18-htc-one-s-t-mobile-review.html,HTC One S for T-Mobile review
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2012-04-18-htc-one-s-t-mobile-review.html,One S
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2012-05-01-htc-one-x-for-att-review.html,One X
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2012-04-02-htc-sense-4-0-review.html,Sense 4
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2010-05-19-htc-evo-4g-review.html,EVO 4G
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2011-12-01-android-4-0-ice-cream-sandwich-review.html,Ice Cream Sandwich
https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,https://www.engadget.com/2012-04-02-htc-sense-4-0-review.html,Sense 4
https://www.engadget.com/2018-02-27-panasonic-s-gh5s-review.html,https://www.engadget.com/2017-12-27-sony-a7r-iii-mirrorless-camera-does-it-all.html,A7R III
https://www.engadget.com/akai-mpc-live-ii-review-153032772.html,https://www.engadget.com/native-instruments-maschine-plus-review-133002156.html,Maschine MK3 or Plus
https://www.engadget.com/2016-10-18-google-pixel-and-pixel-xl-review.html,https://www.engadget.com/2008-10-16-t-mobile-g1-review.html,the G1
https://www.engadget.com/2016-10-18-google-pixel-and-pixel-xl-review.html,https://www.engadget.com/2013-02-25-chromebook-pixel-review.html,Chromebooks
